stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
6168,,GERMANO BASLER ,,-30.020458,-51.113834
1632,,PAULO GAMA DF REITORIA DA U,,-30.033118,-51.218733
5239,,DOM FELICIANO DF 285,,-30.030028,-51.222638
1522,,PRESIDENTE JOAO GOULART 158,,-30.031843,-51.238958
6167,,EDGAR PIRES DE CASTRO DF 4880,,-30.170555,-51.150781
5285,,CASSIANO NASCIMENTO ,,-30.028243,-51.230775
6166,,IRMA TERESILDA STEFFEN SN,,-30.025796,-51.119304
999,,DR CAMPOS VELHO 1724,,-30.094138,-51.228612
5757,,DIARIO DE NOTICIAS ,,-30.082695,-51.246733
5755,,DIARIO DE NOTICIAS ,,-30.082202,-51.246607
1609,,ALCIDES DE OLIVEIRA GOMES DF EPTC,,-30.045549,-51.218207
3700,,PALMIRA GOBBI DF 130,,-29.986369,-51.191382
4086,,SERTORIO AL 5500,,-29.997832,-51.148126
3502,,LEOPOLDINO J SANTOS 363,,-30.017525,-51.121977
3503,,LEOPOLDINO J SANTOS DF 353,,-30.017452,-51.121979
5457,,AMAPA SN,,-30.10443,-51.20504
3492,,LEOPOLDINO J SANTOS DF 379,,-30.017317,-51.122767
928,,CAVALHADA 2826,,-30.100788,-51.231139
24,,GUAIBA 3132,,-30.157735,-51.22623
5567,,ASSIS BRASIL 9000,,-29.974372,-51.114797
5568,,ASSIS BRASIL DF 9000,,-29.974756,-51.114695
3807,,ASSIS BRASIL 1638,,-30.010374,-51.170538
903,,VILA MARIA DF INSS,,-30.110476,-51.229895
5177,,ICARAI DF 2030,,-30.096831,-51.247694
1014,,ORFANOTROFIO 1352,,-30.085254,-51.225982
1016,,ORFANOTROFIO 1237,,-30.084375,-51.224934
1028,,ORFANOTROFIO 1190,,-30.084017,-51.224306
1030,,ORFANOTROFIO 1086,,-30.083372,-51.223433
1029,,ORFANOTROFIO 1077,,-30.083294,-51.223457
1035,,ORFANOTROFIO DF 991,,-30.082385,-51.222087
1034,,ORFANOTROFIO DF 950,,-30.082524,-51.222416
1392,,ORFANOTROFIO DF 862,,-30.081191,-51.220465
1395,,ORFANOTROFIO 450,,-30.079533,-51.218291
1396,,ORFANOTROFIO 425,,-30.079415,-51.21827
1398,,ORFANOTROFIO DF 204,,-30.078158,-51.216574
1397,,ORFANOTROFIO 270,,-30.078259,-51.216583
1675,,ORFANOTROFIO 50,,-30.077053,-51.214932
1676,,ORFANOTROFIO DF 30,,-30.07691,-51.214869
3443,,TEN ARY TARRAGO 1522,,-30.029447,-51.132757
695,,EDUARDO PRADO 1961,,-30.135213,-51.218928
1192,,BELEM VELHO ESQ. KANAZAWA,,-30.117304,-51.184743
206,,EUSTAQUIO INACIO DA SILVEIRA 553,,-30.209676,-51.173843
2960,,ANITA GARIBALDI 2099,,-30.022634,-51.174936
5017,,BERNARDINO SILVEIRA DE AMORIM 191,,-29.981827,-51.113578
6164,,ARTUR ROCHA 1109,,-30.032,-51.18829
993,,CAVALHADA 2143,,-30.096829,-51.228127
6163,,SERRARIA 1185,,-30.153623,-51.220008
1623,,AVAI 39,,-30.033658,-51.222647
661,,OSWALDO GONCALVES CRUZ 46,,-30.139154,-51.228053
2480,,GIACOMO MUTTONI DF 60,,-30.113103,-51.162425
1085,,OZORIO JOSE MARTINS 146,,-30.131161,-51.203178
4354,,EDGAR PIRES DE CASTRO 10521,,-30.204643,-51.115746
4355,,EDGAR PIRES DE CASTRO DF 10521,,-30.204522,-51.11575
815,,DR BARCELOS 2144,,-30.101646,-51.237733
6151,,DONA ZULMIRA 448,,-30.095578,-51.227081
1025,,OCTAVIO DE SOUZA 1293,,-30.087111,-51.224248
4208,,ASSIS BRASIL 6501,,-29.993997,-51.129227
2762,,RAFAEL CLARK 205,,-30.066354,-51.15606
2763,,RAFAEL CLARK DF 205,,-30.066287,-51.156005
6152,,SANTO DIAS DA SILVA 144,,-30.0936,-51.130692
1564,,LOUREIRO DA SILVA DF 945,,-30.037543,-51.230557
6161,,FREDERICO MENTZ 118,,-29.978514,-51.196313
3039,,BARAO DE BAGE 138,,-30.040058,-51.155395
3040,,BARAO DE BAGE 334,,-30.037962,-51.155271
6081,,BARAO DE BAGE 655,,-30.035351,-51.154241
3041,,BARAO DE BAGE DF 390,,-30.037509,-51.155097
3200,,BENTO GONCALVES 9099,,-30.076931,-51.127059
3201,,BENTO GONCALVES DF 9099,,-30.076859,-51.127053
3196,,BENTO GONCALVES DF 8831,,-30.076572,-51.129815
3197,,BENTO GONCALVES 8855,,-30.07672,-51.1295
2022,,BENTO GONCALVES DF 2727,,-30.062291,-51.187492
5466,,BENTO GONCALVES 2447,,-30.060964,-51.19026
3854,,FRANCISCO TREIN 461,,-30.015388,-51.159313
4970,,MAIAS 1247,,-29.997738,-51.097249
702,,CAVALHADA 4611,,-30.116362,-51.224845
3211,,JOSE MADRID DF,,-30.04778,-51.149599
4466,,JOAO ANTONIO SILVEIRA DF 4760,,-30.143569,-51.117883
5945,,JOAO ANTONIO SILVEIRA 4850,,-30.14344,-51.117579
339,,LAMI DF 3200,,-30.210443,-51.145827
338,,LAMI 3200,,-30.210424,-51.146363
6053,,LUIZ CORREA DA SILVA DF 62,,-30.221609,-51.072909
6054,,LUIZ CORREA DA SILVA 64,,-30.221839,-51.072953
1809,,TEIXEIRA DE FREITAS 910,,-30.061924,-51.204951
1817,,TEIXEIRA DE FREITAS 732,,-30.060116,-51.20442
1851,,TEIXEIRA DE FREITAS DF 143,,-30.054509,-51.202755
3143,,BENTO GONCALVES 6894,,-30.066286,-51.150341
3142,,BENTO GONCALVES 6623,,-30.066668,-51.150432
1849,,TEIXEIRA DE FREITAS 378,,-30.057143,-51.203534
812,,DR BARCELOS 2012,,-30.102141,-51.239192
2283,,CASEMIRO DE ABREU 1785,,-30.03377,-51.190395
2256,,CASEMIRO DE ABREU 1557,,-30.033467,-51.192035
2257,,CASEMIRO DE ABREU DF 1557,,-30.0334,-51.191955
3491,,PASSO DAS PEDRAS 133,,-30.019842,-51.125866
3473,,SEBASTIAO BARRETO DF 36,,-30.020254,-51.126333
3490,,SEBASTIAO BARRETO AL 36,,-30.020152,-51.126245
4727,,WOLFRAM METZLER 109,,-30.022009,-51.106623
4920,,ALBERTO RANGEL 612,,-30.007839,-51.097922
2045,,LA PLATA 765,,-30.051919,-51.189346
1658,,INDEPENDENCIA 450,,-30.029258,-51.216775
2612,,DOLORES DURAN 916,,-30.082384,-51.12237
575,,PRESIDENTE VARGAS 1596,,-30.017524,-51.25881
615,,PRESIDENTE VARGAS 1810,,-30.015531,-51.259357
605,,CAPITAO COELHO 312,,-30.012981,-51.261859
357,,LAMI 4778,,-30.212248,-51.132015
2105,,VENANCIO AIRES 867,,-30.038616,-51.211955
2097,,VENANCIO AIRES 733,,-30.039324,-51.21316
2095,,VENANCIO AIRES DF 711,,-30.03942,-51.213473
2093,,VENANCIO AIRES 495,,-30.040517,-51.215201
2073,,VENANCIO AIRES DF POSTO IPIRANG,,-30.0409,-51.216004
1619,,VENANCIO AIRES DF 319,,-30.041413,-51.216895
1618,,VENANCIO AIRES 297,,-30.041639,-51.217141
1616,,VENANCIO AIRES 192,,-30.04205,-51.21801
1614,,VENANCIO AIRES 93,,-30.04264,-51.218884
1612,,GARIBALDI 64,,-30.043306,-51.22021
128,,JUCA BATISTA 2705,,-30.148722,-51.20305
1260,,BELEM VELHO 2764,,-30.111221,-51.199429
1642,,SIQUEIRA CAMPOS 1185,,-30.02824,-51.230122
6155,,MANOEL VITORINO 369,,-30.067273,-51.189407
6040,,ASSIS BRASIL 1837,,-30.012013,-51.168988
6154,,JARY 95,,-30.012514,-51.169776
3853,,ANTONIO JOAQUIM MESQUITA 86,,-30.011837,-51.161827
6057,,POLONIA DF 50,,-30.007117,-51.208177
5644,,LOPES TEIXEIRA 36,,-30.010698,-51.142656
3034,,PROTASIO ALVES 6031,,-30.041509,-51.150983
3221,,PROTASIO ALVES DF 6047,,-30.041443,-51.150838
3033,,PROTASIO ALVES DF 5919,,-30.041509,-51.152155
2907,,PROTASIO ALVES 4065,,-30.04053,-51.170698
2906,,PROTASIO ALVES 4028,,-30.040013,-51.171119
3284,,PROTASIO ALVES DF 7585,,-30.042427,-51.135072
3276,,PROTASIO ALVES 7355,,-30.043195,-51.138134
3277,,PROTASIO ALVES DF 7355,,-30.043102,-51.138069
3244,,PROTASIO ALVES DF 6519,,-30.042428,-51.146063
4758,,PROTASIO ALVES DF 13079,,-30.046166,-51.085772
4756,,PROTASIO ALVES 12857,,-30.04622,-51.085927
4650,,PROTASIO ALVES DF 11451,,-30.045582,-51.101896
4649,,PROTASIO ALVES 11451,,-30.045665,-51.101904
5296,,PROTASIO ALVES DF 11040,,-30.042942,-51.103358
5175,,PROTASIO ALVES 10835,,-30.041354,-51.105044
5176,,PROTASIO ALVES 10820,,-30.041257,-51.105126
5295,,PROTASIO ALVES 11040,,-30.042922,-51.103278
4651,,PROTASIO ALVES 10537,,-30.040597,-51.108286
4642,,PROTASIO ALVES DF 10102,,-30.038658,-51.111662
1423,,PADRE CACIQUE 550,,-30.064095,-51.232084
290,,SCHNEIDER 916,,-30.163692,-51.17254
4098,,SERTORIO 6600,,-29.997707,-51.141591
5651,,CONCEICAO 123,,-30.024302,-51.220275
3431,,PROTASIO ALVES 9438,,-30.037869,-51.118298
4640,,PROTASIO ALVES 9999,,-30.038327,-51.113173
4634,,PROTASIO ALVES 9700,,-30.038083,-51.114978
4633,,PROTASIO ALVES 9611,,-30.038046,-51.116246
3419,,PROTASIO ALVES 8644,,-30.039518,-51.125215
3401,,PROTASIO ALVES 8383,,-30.040217,-51.128247
3402,,PROTASIO ALVES 8500,,-30.040078,-51.127918
2957,,DR NILO PECANHA 2218,,-30.02808,-51.170265
5412,,BORGES DE MEDEIROS 727,,-30.032979,-51.227875
1645,,JERONIMO COELHO 257,,-30.032546,-51.226763
4108,,SERTORIO 7113,,-29.998752,-51.135311
5119,,OITO VILA FATIMA-PINTO ,,-30.049113,-51.150706
3315,,DOM LUIZ GUANELLA 262,,-30.027243,-51.14777
696,,EDUARDO PRADO 1531,,-30.132129,-51.218066
2557,,SANTO DIAS DA SILVA 1065,,-30.094857,-51.138016
2556,,SANTO DIAS DA SILVA 1050,,-30.094923,-51.138079
2587,,SANTO DIAS DA SILVA 70,,-30.093857,-51.130789
2019,,GUILHERME ALVES 1228,,-30.058578,-51.190104
6056,,POLONIA DF 50,,-30.007011,-51.20852
4039,,CRUZ JOBIM AL 610,,-30.015076,-51.141766
1994,,EUCLYDES DA CUNHA 585,,-30.050884,-51.195937
187,,LAMI 696,,-30.211255,-51.175458
6150,,VICENTE MONTEGGIA 133,,-30.095581,-51.225385
1568,,WASHINGTON LUIZ 815,,-30.036703,-51.232467
6014,,DR VARGAS NETO 120,,-30.018309,-51.107896
5636,,VAREJAO DF 1121,,-30.221155,-51.090831
1162,,CRISTIANO KRAEMER 2092,,-30.132561,-51.196954
728,,MONTE CRISTO 832,,-30.121537,-51.217911
977,,VICENTE MONTEGGIA 917,,-30.101857,-51.223578
3262,,GUADALAJARA 770,,-30.034254,-51.143459
3321,,GUADALAJARA 433,,-30.031055,-51.143633
3322,,GUADALAJARA DF 405,,-30.030838,-51.14355
4627,,JOAO ANTONIO LOPES 10021,,-30.078749,-51.117865
1050,,SERRARIA DF 79,,-30.144219,-51.216
1071,,CAMPO NOVO DF 1140,,-30.135629,-51.211702
1069,,CAMPO NOVO 674,,-30.138102,-51.213061
6116,,CAMPO NOVO DF 91,,-30.14268,-51.215462
6147,,CAMPO NOVO 496,,-30.13969,-51.214391
1070,,CAMPO NOVO 900,,-30.136269,-51.212925
1047,,SERRARIA 383,,-30.146998,-51.215953
1048,,SERRARIA DF 383,,-30.146929,-51.215857
2365,,CARLOS VON KOSERITZ 1062,,-30.016516,-51.187632
4960,,BERNARDINO DE OLIVEIRA PAIM DF 140,,-29.99729,-51.10003
4959,,BERNARDINO DE OLIVEIRA PAIM 148,,-29.997418,-51.099943
5146,,MAIAS 847,,-29.995425,-51.094502
4981,,MAIAS DF 773,,-29.994607,-51.094628
4017,,GOMES DE FREITAS 215,,-30.011814,-51.143196
4014,,GOMES DE FREITAS 395,,-30.013245,-51.143342
4040,,CRUZ JOBIM 396,,-30.012905,-51.141609
6146,,PAUL HARRIS 46,,-30.016579,-51.142272
6145,,PAUL HARRIS DF 56,,-30.01675,-51.142356
3334,,PAUL HARRIS 955,,-30.025063,-51.14329
3342,,PAUL HARRIS DF 783,,-30.02354,-51.142918
3343,,PAUL HARRIS DF 770,,-30.023131,-51.142909
3344,,PAUL HARRIS 525,,-30.021019,-51.142737
3345,,PAUL HARRIS DF 515,,-30.020879,-51.142669
3370,,PAUL HARRIS DF 261,,-30.018756,-51.142307
3371,,PAUL HARRIS 225,,-30.018456,-51.142382
3333,,PAUL HARRIS DF 1013,,-30.025508,-51.143288
3332,,GUADALAJARA 007,,-30.026709,-51.14358
3331,,GUADALAJARA DF 29,,-30.027111,-51.143541
3263,,GUADALAJARA 605,,-30.032837,-51.143434
3320,,GUADALAJARA 580,,-30.032529,-51.143338
3259,,GUADALAJARA 900,,-30.035575,-51.14366
4950,,BERNARDINO SILVEIRA DE AMORIM 3830,,-30.005786,-51.09281
4938,,BERNARDINO SILVEIRA DE AMORIM 3695,,-30.00604,-51.094446
4936,,BERNARDINO SILVEIRA DE AMORIM 3560,,-30.005904,-51.096112
4923,,BERNARDINO SILVEIRA DE AMORIM 3212/3256,,-30.004713,-51.098731
4934,,BERNARDINO SILVEIRA DE AMORIM DF 3440,,-30.005691,-51.097277
4927,,BERNARDINO SILVEIRA DE AMORIM 2890,,-30.002818,-51.100808
4831,,BERNARDINO SILVEIRA DE AMORIM DF 2050,,-30.000142,-51.105872
4871,,BERNARDINO SILVEIRA DE AMORIM 2050,,-30.00004,-51.105865
4870,,BERNARDINO SILVEIRA DE AMORIM 2020,,-29.999199,-51.106527
6143,,ESTADOS SN,,-29.990582,-51.18385
3969,,INDUSTRIAS 30,,-29.985097,-51.156054
3967,,INDUSTRIAS 110,,-29.985137,-51.157317
3970,,INDUSTRIAS DF 80,,-29.985055,-51.156995
3941,,INDUSTRIAS DF 389,,-29.985203,-51.159638
3942,,INDUSTRIAS 389,,-29.985131,-51.159631
3940,,INDUSTRIAS 490,,-29.985269,-51.16123
3939,,INDUSTRIAS 495,,-29.985206,-51.161346
3937,,INDUSTRIAS 720,,-29.985681,-51.163236
3938,,INDUSTRIAS 697,,-29.985595,-51.163189
3936,,INDUSTRIAS 814,,-29.985921,-51.16433
3935,,INDUSTRIAS 825,,-29.985894,-51.164535
3933,,INDUSTRIAS 972,,-29.986364,-51.166184
3934,,INDUSTRIAS 1131,,-29.986457,-51.166885
4833,,DR MEER MARIO KAUFMANN 95,,-30.00111,-51.104063
4832,,DR MEER MARIO KAUFMANN AL 80,,-30.001025,-51.104486
3839,,INDUSTRIAS 1303,,-29.987011,-51.169207
1816,,DR VOLTAIRE PIRES 995,,-30.061346,-51.205769
2340,,PEDRO IVO 716,,-30.029275,-51.187291
5249,,ASSIS BRASIL 6761,,-29.993087,-51.128277
2085,,IPIRANGA 1813,,-30.046064,-51.209901
2289,,NILOPOLIS DF PCA ENCOL,,-30.036489,-51.186752
5430,,GERMANO GARCIA ,,-30.110446,-51.253295
3069,,ANTONIO CARLOS BERTA DF,,-30.024891,-51.161159
1563,,LOUREIRO DA SILVA 945,,-30.037419,-51.231602
2116,,SANTANA 1275,,-30.048851,-51.207321
1501,,LOUREIRO DA SILVA DF 255,,-30.037029,-51.2384
5453,,JOAO PESSOA DF 2125,,-30.048185,-51.210827
4846,,FRANCISCO SILVEIRA BITENCOURT 1785,,-29.991804,-51.111313
2759,,RAFAEL CLARK AL 611,,-30.069403,-51.155847
2800,,RAFAEL CLARK DF 30,,-30.065358,-51.15532
4504,,JOAO DE OLIVEIRA REMIAO 5788,,-30.119148,-51.108554
483,,JOAO ANTONIO SILVEIRA 2721,,-30.151394,-51.134125
1605,,ERICO VERISSIMO DF 307,,-30.047472,-51.21826
1604,,ERICO VERISSIMO 307,,-30.047416,-51.218354
5399,,RETIRO DA PONTA GROSSA 1220,,-30.181611,-51.188523
5944,,RETIRO DA PONTA GROSSA 990,,-30.180737,-51.18649
132,,RETIRO DA PONTA GROSSA 740,,-30.180033,-51.184088
2079,,JOAO PESSOA DF 2125,,-30.047926,-51.21103
2110,,OSVALDO ARANHA DF 1102,,-30.035273,-51.211843
2083,,PRINCESA ISABEL 342,,-30.04902,-51.209483
2082,,PRINCESA ISABEL 483,,-30.048787,-51.208937
2118,,PRINCESA ISABEL 623,,-30.047829,-51.207279
2029,,IPIRANGA ,,-30.057975,-51.184462
2030,,IPIRANGA ,,-30.057516,-51.184162
2888,,PROF CRISTIANO FISCHER 336,,-30.043032,-51.171935
6135,,MANOEL VITORINO 229,,-30.066206,-51.188417
531,,WENCESLAU ESCOBAR 2380,,-30.110481,-51.254304
525,,WENCESLAU ESCOBAR DF 2442,,-30.110712,-51.254601
5917,,ARMANDO INACIO DA SILVEIRA ,,-30.229694,-51.057038
2823,,IPIRANGA 7895,,-30.05565,-51.158999
2712,,IPIRANGA ,,-30.056961,-51.175234
2722,,IPIRANGA 6681,,-30.056848,-51.17362
5565,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.010149,-51.143975
3897,,DOM DIOGO DE SOUZA 453,,-30.014535,-51.154648
2940,,ANITA GARIBALDI 1877,,-30.023387,-51.177155
2492,,AFONSO LOURENCO MARIANTE 2850,,-30.109745,-51.154587
2476,,AFONSO LOURENCO MARIANTE DF 1111,,-30.113931,-51.167008
2111,,OSVALDO ARANHA 1244,,-30.035862,-51.210543
1634,,OSVALDO ARANHA DF 522,,-30.033085,-51.216905
1633,,OSVALDO ARANHA 480,,-30.032867,-51.217564
2102,,OSVALDO ARANHA DF 904,,-30.034387,-51.213554
2068,,AZENHA SN,,-30.045919,-51.21398
725,,CAVALHADA 4839,,-30.117895,-51.224416
1803,,JOAO PESSOA 2408,,-30.050076,-51.209361
1802,,BENTO GONCALVES DF 369,,-30.051143,-51.209632
1795,,AZENHA 666,,-30.049665,-51.213177
2870,,PROTASIO ALVES DF 3237,,-30.040636,-51.177258
2201,,FARRAPOS ,,-30.020878,-51.211089
5880,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.012823,-51.097888
5881,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.012945,-51.098146
2204,,FARRAPOS ,,-30.020335,-51.210631
5878,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.014771,-51.100273
5879,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.014981,-51.101026
5876,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.016292,-51.105823
5877,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.016227,-51.106069
5875,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.015134,-51.111913
5874,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.015208,-51.111747
5873,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.015193,-51.117598
5872,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.015524,-51.116416
5871,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.013316,-51.123338
5870,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.013424,-51.123343
5868,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.011609,-51.129592
5866,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.010058,-51.133782
5867,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.009876,-51.134343
5869,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.011422,-51.130095
5865,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.009622,-51.14124
1737,,CEL APARICIO BORGES ,,-30.075331,-51.204907
5080,,CEL APARICIO BORGES DF 208,,-30.075639,-51.205175
5864,,BALTAZAR DE OLIVEIRA GARCIA ,,-30.009996,-51.139875
1905,,CEL APARICIO BORGES ,,-30.07325,-51.199159
1746,,CEL APARICIO BORGES ,,-30.074148,-51.203032
1743,,CEL APARICIO BORGES ,,-30.074692,-51.203772
1768,,CEL APARICIO BORGES ,,-30.073508,-51.200113
1908,,CEL APARICIO BORGES ,,-30.072714,-51.195952
1915,,CEL APARICIO BORGES ,,-30.072519,-51.195368
1916,,CEL APARICIO BORGES ,,-30.072216,-51.193429
1917,,CEL APARICIO BORGES ,,-30.071938,-51.192398
1947,,CEL APARICIO BORGES ,,-30.070725,-51.189388
1969,,CEL APARICIO BORGES ,,-30.068394,-51.187701
2021,,CEL APARICIO BORGES ,,-30.063492,-51.185512
2053,,DR SALVADOR FRANCA ,,-30.057524,-51.183897
2028,,DR SALVADOR FRANCA ,,-30.058353,-51.184158
2702,,DR SALVADOR FRANCA ,,-30.053628,-51.181911
6134,,DR SALVADOR FRANCA ,,-30.047882,-51.178482
6133,,SENADOR TARSO DUTRA ,,-30.047017,-51.178094
2701,,DR SALVADOR FRANCA ,,-30.053787,-51.1819
2027,,DR SALVADOR FRANCA ,,-30.063203,-51.18541
2902,,CARLOS GOMES ,,-30.038208,-51.173815
2875,,CARLOS GOMES ,,-30.032997,-51.178877
2915,,CARLOS GOMES ,,-30.029381,-51.180823
2916,,CARLOS GOMES ,,-30.029263,-51.18096
2921,,CARLOS GOMES ,,-30.025849,-51.182462
2920,,CARLOS GOMES ,,-30.024935,-51.183016
2363,,CARLOS GOMES ,,-30.022222,-51.184256
6011,,AUGUSTO MEYER 159,,-30.021843,-51.184583
6010,,DOM PEDRO II DF 1211,,-30.017402,-51.186409
6009,,DOM PEDRO II DF 1140,,-30.017247,-51.186506
6008,,DOM PEDRO II DF 814,,-30.014477,-51.187086
6007,,DOM PEDRO II 864,,-30.01461,-51.18693
6003,,DOM PEDRO II 424,,-30.010077,-51.189177
6005,,DOM PEDRO II ,,-30.007389,-51.190284
6006,,DOM PEDRO II ,,-30.007438,-51.190584
1686,,TERESOPOLIS DF 3398,,-30.081665,-51.212107
1688,,TERESOPOLIS DF 3268,,-30.081365,-51.211259
1689,,TERESOPOLIS 2893,,-30.078599,-51.20868
1690,,TERESOPOLIS 2866,,-30.078599,-51.208583
4343,,LUIZ CORREA DA SILVA 18,,-30.225711,-51.075424
6131,,EXTREMA 250 (3500),,-30.213792,-51.045581
223,,LAMI DF 1830,,-30.212832,-51.162195
346,,LAMI 4488,,-30.211907,-51.134554
157,,LAMI 2799,,-30.213135,-51.152893
345,,LAMI 4517,,-30.21185,-51.134405
4293,,LAMI 7900,,-30.219145,-51.102277
4294,,LAMI 7855,,-30.219169,-51.102154
4292,,LAMI 7500,,-30.219553,-51.104272
226,,LAMI 2100,,-30.212766,-51.157752
225,,LAMI DF 2100,,-30.212785,-51.158134
4291,,LAMI 7610,,-30.219488,-51.104342
343,,LAMI DF 4256,,-30.211431,-51.137396
344,,LAMI 4256,,-30.211392,-51.137199
158,,LAMI 5001,,-30.213641,-51.128244
167,,LAMI 6133,,-30.218042,-51.118218
166,,LAMI DF 6133,,-30.218103,-51.118262
159,,LAMI DF 5001,,-30.21357,-51.128223
4286,,LAMI 6959,,-30.219893,-51.11272
4285,,LAMI DF 6705,,-30.219769,-51.113143
4287,,LAMI 7065,,-30.219999,-51.109694
4288,,LAMI 7000,,-30.21993,-51.109616
4289,,LAMI DF 7319,,-30.219827,-51.107702
173,,HEITOR VIEIRA DF 770,,-30.212309,-51.180418
213,,LAMI 1153,,-30.211239,-51.16948
212,,LAMI 1150,,-30.211127,-51.169642
356,,LAMI 4775,,-30.212228,-51.132271
222,,LAMI 1524,,-30.212542,-51.164013
6129,,LAMI DF 3620,,-30.210339,-51.144792
342,,LAMI 4110,,-30.211027,-51.138543
169,,LAMI DF 5688,,-30.21665,-51.121133
165,,LAMI 5699,,-30.21561,-51.123197
164,,LAMI 5710,,-30.215429,-51.123498
160,,LAMI 5355,,-30.214099,-51.126485
161,,LAMI 5336,,-30.214042,-51.126428
162,,LAMI DF 5568,,-30.214813,-51.125036
163,,LAMI 5598,,-30.214686,-51.125113
207,,LAMI 631,,-30.211029,-51.172754
5070,,LAMI 323,,-30.211544,-51.176038
5840,,JOAO PESSOA 1291,,-30.041935,-51.215667
6128,,VICENTE MONTEGGIA 2531,,-30.113049,-51.213334
6127,,HERVAL ,,-30.093644,-51.177123
2465,,HERVAL 123,,-30.094094,-51.177534
493,,WENCESLAU ESCOBAR 3010,,-30.114681,-51.254387
492,,WENCESLAU ESCOBAR 3037,,-30.114697,-51.254469
521,,WENCESLAU ESCOBAR 2875,,-30.113013,-51.255204
2344,,CARLOS TREIN FILHO 555,,-30.027149,-51.187082
2729,,PROF CRISTIANO FISCHER 1510,,-30.052613,-51.170514
2728,,PROF CRISTIANO FISCHER DF 1510,,-30.052607,-51.170628
2946,,PLINIO BRASIL MILANO ,,-30.019442,-51.177699
3799,,PLINIO BRASIL MILANO 2165,,-30.012778,-51.171618
3798,,PLINIO BRASIL MILANO 2298,,-30.013361,-51.171908
2969,,PLINIO BRASIL MILANO 1835,,-30.017597,-51.173028
6126,,PADRE MAXIMO COGHETTO DF 155,,-30.037139,-51.126221
2282,,NILOPOLIS 250,,-30.038058,-51.189009
2281,,NILOPOLIS 215,,-30.038204,-51.18919
2046,,LA PLATA 766,,-30.051846,-51.189327
1416,,PROF MANOEL LOBATO 420,,-30.07197,-51.218013
1415,,PROF MANOEL LOBATO 467,,-30.072097,-51.218224
3669,,FREDERICO MENTZ 349,,-29.985149,-51.198529
4698,,FUMACA 1145,,-30.03132,-51.106088
1927,,MARIO DE ARTAGAO 102,,-30.065815,-51.193984
1588,,LOUREIRO DA SILVA DF 1670,,-30.036958,-51.225703
1650,,JOAO PESSOA 359,,-30.031595,-51.223775
2108,,SANTA TEREZINHA 378,,-30.040235,-51.210064
2091,,SANTANA 440,,-30.04211,-51.211994
5443,,JERONIMO DE ORNELAS 195,,-30.042309,-51.212643
2776,,ALBION 218,,-30.059818,-51.165684
721,,CAVALHADA 4760,,-30.11762,-51.224378
27,,GUAIBA 2886,,-30.155066,-51.225054
53,,GUAIBA 2638,,-30.152914,-51.224408
28,,GUAIBA DF 2856,,-30.154662,-51.225002
29,,GUAIBA ,,-30.149651,-51.224956
31,,GUAIBA 2035,,-30.147698,-51.224826
645,,GUAIBA ,,-30.147263,-51.224818
54,,GUAIBA DF 2260,,-30.149472,-51.225048
646,,GUAIBA DF 12060,,-30.145358,-51.22529
647,,GUAIBA DF 1646,,-30.143949,-51.225799
500,,GUAIBA 4327,,-30.102937,-51.265783
507,,GUAIBA 4127,,-30.10097,-51.26543
3841,,GRECIA DF 642,,-30.013527,-51.16676
5201,,CAPITAO PEDROSO DF 285,,-30.165385,-51.149952
177,,FRANCISCA DE OLIVEIRA VIEIRA 176,,-30.2099,-51.180091
210,,SANTA HELENA 800,,-30.207863,-51.172927
211,,EUSTAQUIO INACIO DA SILVEIRA DF 766,,-30.208177,-51.172811
1700,,SEPE TIARAJU 362,,-30.072316,-51.21442
6118,,DOM PEDRO II 56,,-30.007797,-51.19029
5212,,JULIO DE CASTILHOS 71,,-30.026451,-51.225969
2704,,FELIZARDO 821,,-30.051585,-51.182153
5308,,FELIZARDO 717,,-30.051307,-51.183071
6117,,BENTO GONCALVES 5890,,-30.064519,-51.156875
5607,,BENTO GONCALVES DF 5866,,-30.064563,-51.156987
726,,CAVALHADA 4656,,-30.116199,-51.224845
2382,,GEDEON LEITE 3485,,-30.14099,-51.175003
6115,,GEDEON LEITE DF 3285,,-30.142492,-51.175466
6114,,GEDEON LEITE 3325,,-30.142342,-51.175352
2383,,GEDEON LEITE 3583,,-30.139641,-51.17427
5099,,JUCA BATISTA 4328,,-30.158496,-51.191949
5258,,PEREIRA PAROBE ,,-30.026916,-51.227459
